Date,temp,Q
2016-04-25,9.249431232999997,2.111080760095015
2016-04-26,5.068199991999901,2.152195416164057
2016-04-27,5.09594542300007,2.1467773677736797
2016-04-28,5.36901718899992,2.2060590500641846
2016-04-29,6.96082621799997,2.1918193384223934
2016-04-30,7.118070849999958,2.212474226804122
2016-05-01,5.875689555999998,2.236024423337856
2016-05-02,1.4537863709999845,2.2282917214191844
2016-05-03,1.8876764399999708,2.2831657608695655
2016-05-04,7.333264050999869,2.1908031088082915
2016-05-29,5.58510752500001,0.8127983539094653
2016-05-30,8.965263257000018,0.7937872340425534
2016-05-31,10.576563799999978,0.8260833333333326
2016-10-01,0.9734475129999967,1.888615664845172
2016-10-02,-0.4720528420000038,2.061742286751361
2016-10-03,-1.3133191450000048,2.072618181818182
2016-10-04,0.643857804999998,2.099857142857142
2016-10-05,-0.12113215699999973,2.2604504504504512
2016-10-06,0.7312172050000038,2.480766423357666
2016-10-07,0.8931234049999942,2.4533631484794265
2016-10-08,0.7530914210000054,2.6827787934186467
2016-10-09,-0.8170343849999996,2.742298025134649
2016-10-10,-0.9487407060000099,2.778500948766606
2016-10-11,-1.4031304940000073,2.6192737430167603
2016-10-12,-1.5789426679999936,2.5868795620437965
2016-10-13,-1.8417196530000166,2.4679858657243816
2016-10-14,-1.7777669829999936,2.511576086956519
2016-10-15,-1.9383079210000131,2.504383802816903
2016-10-16,-1.6349903990000028,2.80667889908257
2016-10-17,-3.2906429269999693,2.7634742647058816
2016-10-18,-3.382805829000016,2.682553956834529
2016-10-19,-4.877254565999955,2.691811594202899
2016-10-20,-3.572273771000024,2.668532110091743
2016-10-21,-3.5693687749999743,2.719663716814156
2016-10-22,-3.924340436999968,2.8991443850267378
2016-10-23,-5.45956791400007,2.939446366782008
2016-10-24,-5.239433764999954,2.888879310344827
2016-10-25,-5.166007102000059,2.9889621087314673
2016-10-26,-4.975627898999973,3.113783783783782
2016-10-27,-4.132042894999995,3.0245904436860074
2016-10-28,-2.409398532999996,3.160033840947548
2016-10-29,-4.733529995000024,3.1307467532467523
2016-10-30,-5.1647004629999484,3.2110427350427355
2016-10-31,-6.7515346209999105,3.120157342657344
2016-11-01,-2.2047445330000066,3.141850594227504
2016-11-02,-0.8648104690000072,2.9268272425249195
2016-11-03,-5.05233001199998,2.830100502512565
2016-11-04,-10.950503269999917,2.9682293423271493
2016-11-05,-12.458620790000117,3.0485690515806967
2016-11-06,-12.30453336000009,3.1305040650406477
2016-11-07,-6.145162929999976,3.160771812080539
2016-11-08,-5.96342626200009,3.183867924528304
2016-11-09,-11.106345449999948,3.1443086816720274
2016-11-10,-13.58114305999992,3.3204094488188964
2016-11-11,-15.123975159999972,3.6993663060278204
2016-11-12,-13.875620800000126,3.9184202682563307
2016-11-13,-19.74510836999983,4.0655382436260625
2016-11-14,-18.99347916999981,4.234978479196559
2016-11-15,-18.735846039999707,4.408859527120998
2016-11-16,-24.58322914000016,4.360407303370784
2016-11-17,-25.35276674999998,4.636861413043479
2016-11-18,-25.25383320999994,4.761758530183731
2016-11-19,-25.802116549999777,5.003500660501985
2016-11-20,-25.608962540000274,4.9307161803713555
2016-11-21,-25.006904199999653,4.881753926701577
2016-11-22,-17.755375149999967,4.759999999999999
2016-11-23,-15.26661253000016,4.534027777777768
2016-11-24,-11.0041334199998,4.13970297029703
2016-11-25,-8.501082062999874,3.8397398843930635
2016-11-26,-7.625315029999933,3.630911854103341
2016-11-27,-6.1057212350000505,3.6608359621451094
2016-11-28,-6.549643714999982,3.481303680981592
2016-11-29,-6.17558793199996,3.3181327160493823
2016-11-30,-3.8815379390000078,3.167443729903535
2016-12-01,-4.8815628590000335,3.220153609831028
2016-12-02,-12.923712869999875,3.246905901116427
2016-12-03,-19.642062540000115,3.5007485029940093
2016-12-04,-14.595768450000095,3.590966325036606
2016-12-05,-5.528271695000034,3.58661608497724
2016-12-06,-12.709758279999901,3.502203898050972
2016-12-07,-11.28850670999987,3.5238763197586733
2016-12-08,-10.361080450000111,3.426859756097562
2016-12-09,-6.689496685999986,3.480618401206635
2016-12-10,-15.80813716000008,3.4625421133231247
2016-12-11,-12.586471679999933,3.601971223021582
2016-12-12,-5.210986275999962,3.520649546827794
2016-12-13,-4.459705164999967,3.2833809523809534
2016-12-14,-4.030871625999997,3.2985937499999975
2016-12-15,-4.281685802000049,3.2899999999999956
2016-12-16,-13.075033310000215,3.3104643962848312
2016-12-17,-16.555066670000077,3.5388244047619075
2016-12-18,-19.764587480000042,3.9259504132231395
2016-12-19,-16.89349167,4.023802435723949
2016-12-20,-12.562466700000014,4.235046235138706
2016-12-21,-13.645548700000143,4.29215447154472
2016-12-22,-32.50886638999971,4.573210039630123
2016-12-23,-32.582616809999585,4.652269230769226
2016-12-24,-31.88723754999963,4.892076923076922
2016-12-25,-17.93332910999976,4.722199223803358
2016-12-26,-12.657683370000074,4.3813611859838275
2016-12-27,-13.074012480000121,4.111452991452989
2016-12-28,-10.886922560000082,3.765122302158271
2016-12-29,-11.848168329999876,3.5753302611367133
2016-12-30,-11.016179240000135,3.453112480739597
2016-12-31,-8.144841670999996,3.438660436137071
